miRNA_ID	TCGA-W5-AA34-11A	TCGA-W5-AA2O-01A	TCGA-ZU-A8S4-11A	TCGA-W5-AA2T-01A	TCGA-W5-AA30-01A	TCGA-W5-AA2R-01A	TCGA-W5-AA34-01A	TCGA-ZU-A8S4-01A	TCGA-ZH-A8Y5-01A	TCGA-W5-AA2U-11A	TCGA-W5-AA2H-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA31-01A	TCGA-W5-AA36-01A	TCGA-W5-AA33-01A	TCGA-W5-AA30-11A	TCGA-ZH-A8Y1-01A	TCGA-YR-A95A-01A	TCGA-W5-AA2I-11A	TCGA-W5-AA2R-11A	TCGA-W5-AA2Q-11A	TCGA-W6-AA0S-01A	TCGA-W5-AA2Q-01A	TCGA-ZH-A8Y4-01A	TCGA-WD-A7RX-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZT-01A	TCGA-ZH-A8Y8-01A	TCGA-W5-AA38-01A	TCGA-3X-AAVA-01A	TCGA-W5-AA2X-01A	TCGA-3X-AAVC-01A	TCGA-W5-AA2Z-01A	TCGA-4G-AAZO-01A	TCGA-ZH-A8Y2-01A	TCGA-W5-AA2X-11A	TCGA-W5-AA2I-01A	TCGA-ZH-A8Y6-01A	TCGA-W5-AA31-11A	TCGA-3X-AAV9-01A	TCGA-3X-AAVB-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA39-01A	TCGA-ZD-A8I3-01A	TCGA-W5-AA2G-01A
hsa-mir-3117	0.0	0.770678532852602	0.38989606107289837	0.7821065738953952	0.34504658873883565	0.3480782817631547	0.32517454284795594	0.32692040529499333	0.22154799155810873	0.0	0.48693159746390463	1.0446312264761775	0.0	0.0	0.7363381739513863	0.49226545581492226	0.2098600703152899	0.44130605330339123	0.0	0.263875732577862	0.4383205340228314	0.0	0.3470215433540837	0.557815894466426	0.2792704038317695	0.5488104438993359	1.0419073942783468	0.29618719795896364	0.0	0.0	0.7677030991129785	0.5882816871680439	0.9635998919065948	0.0	0.2150050782011668	0.0	0.6990282941539072	0.5466687954771645	0.0	1.100820926884338	0.37789002072749617	0.0	0.0	0.0	0.42244723575564075
hsa-mir-3118-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3118-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3118-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3118-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3119-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3119-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44130605330339123	0.0	0.0	0.0	0.331965416929898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43432558018544637	0.0	0.0	0.0	0.0	0.0	0.2723863560120791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42244723575564075
hsa-mir-3122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3124	0.0	0.0	0.20808020246828116	0.14117902170511704	0.0	0.0	0.0	0.0	0.0	0.0	0.48693159746390463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.331965416929898	0.0	0.21082023683990786	0.0	0.0	0.20323624423836203	0.0	0.0	0.0	0.43432558018544637	0.0	0.2120861807806766	0.0	0.2150050782011668	0.0	0.0	0.0	0.0	0.0	0.0	0.19626206529448384	1.3633432368671767	0.6942098244601866	0.0
hsa-mir-3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38616089765169065	0.0	0.0	0.0	0.0	0.0	0.0	0.2098600703152899	0.23746092722292428	0.0	0.0	0.0	0.0	0.0	0.21082023683990786	0.0	0.0	0.0	0.10563114931862115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2702287109729572	0.0
hsa-mir-3126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.331965416929898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2635993507636471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3127	1.1671247395708226	2.1796256969776002	1.9232233580071079	3.252911681841813	3.3485900737422254	0.8628219115435687	1.8189176233919255	1.6015363137714234	1.581019039538671	0.38616089765169065	2.8920769991216284	3.2483391543176046	1.8805483990529024	0.7120524941284472	2.2211591114172697	1.694473284278789	2.34226543791139	1.1714726636892956	1.3852145476666164	1.588324388132973	0.9165270901108298	1.8428851289699215	1.8950381029942216	1.2726903185838434	2.75844923035103	2.0841173441012617	1.9539304576974508	1.2432833765573323	3.984482898689917	1.265010145678338	3.0664080123636683	3.5326367607718048	0.2120861807806766	1.6182442947832902	4.504341804610204	1.1595297307207677	2.3369034706133753	1.6197364948768638	1.8538268240203517	1.8762214523609864	1.9428639001870658	1.1149066851988114	3.488418346180161	1.6135283526313788	2.0221145867288923
hsa-mir-3128	0.0	0.0	0.0	0.14117902170511704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4146453936217129	0.6870409743599208	0.0	0.23746092722292428	0.0	0.0	0.0	0.0	0.0	0.21082023683990786	0.0	0.0	0.20323624423836203	0.10563114931862115	0.0	0.0	0.0	0.32392109926443347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3129	0.0	0.0	0.38989606107289837	0.14117902170511704	0.34504658873883565	0.628286472189451	0.0	0.32692040529499333	0.0	0.6904814622099319	0.0	0.43752604973224035	0.0	0.0	0.4146453936217129	0.26702754431715936	0.3930350194155768	0.0	0.0	0.263875732577862	0.4383205340228314	0.6016518326476807	0.8606021286639627	0.0	0.2792704038317695	0.0	0.20323624423836203	0.29618719795896364	0.5287233314138876	0.0	0.0	0.32392109926443347	0.3969518766815617	0.0	0.40208581018648476	0.0	0.0	0.0	0.3679402028112645	0.4663285015082636	0.535216889900485	0.5232397600065668	0.4784044490880993	0.0	0.0
hsa-mir-3130-1	1.6689650640249476	1.9351911740838974	1.4365067440148311	1.5112165198301553	1.5317397658700196	1.5410429499688993	1.0081038979052603	1.475256127951886	0.41355942265251844	2.2274111648521813	1.140375560860254	1.8706988928983304	1.5439021564485236	1.9529295335343984	2.2211591114172697	1.943570687490813	1.8095049957190472	1.7337504307688496	1.8823871561452183	1.1402544795138343	1.2750702385433546	0.0	1.5378044622667142	1.9962368758184068	1.319077978533809	1.256188228772508	1.2397059791790461	0.10563114931862115	1.7801353690632942	0.48639516879080397	1.266105877763786	2.652206992288757	0.5607980904373474	0.49978416073291376	2.372510587959263	1.572479351251848	0.7885295319879992	1.1055245487385132	2.4215944129856837	0.17273839718034104	0.6770616649586954	1.9141048543188453	2.412841128409406	0.2702287109729572	1.2392721592520746
hsa-mir-3130-2	2.3358030761638147	2.5710712120460726	0.5513427607757466	1.6116988322506616	1.2332499927159182	1.7890097064589887	1.3316473241179967	1.7176472536024205	0.41355942265251844	2.0247125721286725	2.326138941333524	2.00409756088471	1.2271711541828758	1.6930814404803378	2.4137622245663195	1.6008696414520867	1.1715975577944997	1.80934405711175	0.620463482905715	0.6799642008062254	1.5620083985786624	0.0	1.9968406477953689	2.2558967778820325	0.2792704038317695	1.7287464195864433	1.7089257245013498	0.3827878642013971	1.2190631708302568	0.8495021343695102	2.8015181466362313	2.2557774623461944	0.8414160546454839	0.6341313462369863	2.3270282296174667	1.1595297307207677	0.7885295319879992	0.9421706572361788	1.965353951118564	0.17273839718034104	0.37789002072749617	1.857213874429617	1.7481224175114152	0.0	1.0147808966506893
hsa-mir-3131	0.39111770100463283	0.0	0.20808020246828116	0.6931715652244219	0.0	0.3480782817631547	0.5903701540708292	0.32692040529499333	0.0	0.0	0.0	0.2352859136596476	0.25287823555903094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6265456702437601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7677030991129785	4.075433966620329	0.0	0.0	0.0	0.0	0.1426121011110283	0.0	0.3679402028112645	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5466687954771645	0.0	0.0	0.0	0.0	0.4784044490880993	0.0	0.0
hsa-mir-3133	0.6985012098547017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26702754431715936	0.0	0.0	0.620463482905715	0.263875732577862	0.0	0.331965416929898	0.0	0.0	0.0	0.0	0.0	0.0	0.2884483402174705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3135a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2792704038317695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3135b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3136	0.0	0.770678532852602	0.20808020246828116	0.3878224093027915	1.0571161174479917	0.0	0.32517454284795594	0.32692040529499333	0.0	0.0	1.3817518261926147	0.2352859136596476	0.0	0.3995178459486956	0.7363381739513863	0.49226545581492226	0.2098600703152899	0.0	0.0	0.0	0.61592472941265	0.331965416929898	0.0	0.0	0.8908933433994356	0.0	0.5398635428548728	0.0	0.0	0.2635993507636471	1.0383209862165474	0.0	0.5607980904373474	0.35163059037850386	0.7161858324991095	0.7993426570795777	0.1426121011110283	0.5466687954771645	0.660852880462784	0.17273839718034104	0.0	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32692040529499333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3138	0.0	0.0	0.20808020246828116	0.0	0.0	0.0	0.0	0.32692040529499333	0.0	0.0	0.0	0.2352859136596476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3470215433540837	0.39472594850145915	0.0	0.0	0.20323624423836203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20323624423836203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3140	0.0	0.770678532852602	0.0	0.0	0.34504658873883565	0.0	0.0	0.5932734463691287	0.22154799155810873	0.0	1.140375560860254	0.0	0.25287823555903094	0.0	0.0	0.0	0.0	0.0	0.0	0.263875732577862	0.0	0.331965416929898	0.6265456702437601	0.0	0.0	0.30034633647576053	0.0	0.0	0.2884483402174705	0.0	0.43432558018544637	0.5882816871680439	0.0	0.0	0.2150050782011668	0.0	0.1426121011110283	0.2990734704958778	0.0	0.0	0.2012825535205064	0.0	0.0	0.0	0.0
hsa-mir-3141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20323624423836203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1426121011110283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9687911878835912	0.4146453936217129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5488104438993359	0.0	0.0	0.0	0.0	0.43432558018544637	0.0	0.0	0.0	0.5676671273166471	0.0	0.1426121011110283	0.0	0.0	0.3269894137897192	0.0	0.0	0.0	0.0	0.0
hsa-mir-3145	0.0	0.0	0.20808020246828116	0.0	0.34504658873883565	0.0	0.0	0.0	0.0	0.6904814622099319	0.0	0.0	0.0	0.0	0.0	0.26702754431715936	0.3930350194155768	0.0	0.0	0.4868688013441482	0.7740410395276883	0.0	0.0	0.0	0.2792704038317695	0.0	0.0	0.0	0.0	0.0	0.43432558018544637	0.32392109926443347	0.0	0.0	0.0	0.0	0.0	0.5466687954771645	0.3679402028112645	0.0	0.0	0.0	0.8370583866658269	0.0	0.0
hsa-mir-3146	0.0	0.0	0.20808020246828116	0.0	0.0	0.0	0.32517454284795594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21082023683990786	0.0	0.0	0.0	0.0	0.0	0.0	0.7677030991129785	0.0	0.0	0.0	0.2150050782011668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3149	0.0	0.0	0.0	0.0	0.6232900430225711	0.0	0.0	0.5932734463691287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23746092722292428	0.0	0.0	0.0	0.331965416929898	0.0	0.0	0.0	0.0	0.0	0.0	0.2884483402174705	0.0	0.0	0.32392109926443347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3150a	0.0	0.0	0.0	0.14117902170511704	0.34504658873883565	0.0	0.0	0.0	0.22154799155810873	0.0	0.0	0.2352859136596476	0.0	0.0	0.0	0.0	0.0	0.23746092722292428	0.620463482905715	0.0	0.0	0.0	0.0	0.21082023683990786	0.0	0.30034633647576053	0.20323624423836203	0.0	0.0	0.2635993507636471	0.0	0.32392109926443347	0.0	0.18650182539001955	0.40208581018648476	0.0	0.0	0.0	0.660852880462784	0.0	0.0	0.0	0.4784044490880993	0.2702287109729572	0.42244723575564075
hsa-mir-3150b	0.0	0.0	0.20808020246828116	0.14117902170511704	0.8564487360639511	0.0	1.0081038979052603	0.8180316563396317	0.0	0.6904814622099319	3.9118020085223173	0.2352859136596476	0.46797222515026743	0.0	0.7363381739513863	0.6870409743599208	0.2098600703152899	0.23746092722292428	0.0	0.0	0.0	0.0	1.061933071344502	0.39472594850145915	0.2792704038317695	0.760705525432276	0.20323624423836203	0.685015271732974	0.2884483402174705	0.48639516879080397	0.43432558018544637	2.531774942865761	0.0	0.18650182539001955	0.5676671273166471	0.31819418896405455	0.0	0.2990734704958778	0.0	0.3269894137897192	0.2012825535205064	0.0	0.0	1.0214775953472393	0.0
hsa-mir-3151	0.0	0.0	0.38989606107289837	0.0	0.0	0.0	0.32517454284795594	0.0	0.0	0.0	0.0	0.0	0.25287823555903094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475256127951886	0.0	0.0	0.0	0.2352859136596476	0.0	0.0	0.0	0.0	0.0	0.44130605330339123	0.0	0.4868688013441482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10563114931862115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1426121011110283	0.7579304078818526	0.0	0.17273839718034104	0.0	0.0	0.0	0.2702287109729572	0.42244723575564075
hsa-mir-3153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3154	0.0	0.0	0.0	0.14117902170511704	0.0	0.3480782817631547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4146453936217129	0.0	0.0	0.23746092722292428	0.0	0.0	0.23574298759347367	0.331965416929898	0.0	0.0	0.5131491072953189	0.0	0.0	0.10563114931862115	0.0	0.0	0.43432558018544637	0.0	0.0	0.0	0.0	0.0	0.1426121011110283	0.0	0.3679402028112645	0.4663285015082636	0.0	0.0	0.0	0.2702287109729572	0.0
hsa-mir-3155a	0.0	0.0	0.0	0.269764485264244	0.0	0.0	0.0	0.32692040529499333	0.22154799155810873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.263875732577862	0.0	0.0	0.3470215433540837	0.0	0.0	0.0	0.0	0.0	0.2884483402174705	0.0	0.0	0.5882816871680439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3155b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3156-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3156-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3156-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2884483402174705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3157	0.9517578646605356	0.770678532852602	0.949271955701902	0.7821065738953952	0.0	0.3480782817631547	0.0	0.5932734463691287	0.22154799155810873	0.6904814622099319	0.48693159746390463	0.6148690617532604	0.0	0.0	0.4146453936217129	0.8586208128517988	0.2098600703152899	0.23746092722292428	0.0	1.0025217896811633	0.7740410395276883	0.331965416929898	0.3470215433540837	0.39472594850145915	0.0	0.760705525432276	0.6826748666940081	0.3827878642013971	0.5287233314138876	0.2635993507636471	0.7677030991129785	0.5882816871680439	0.3969518766815617	0.0	0.9739785604096654	0.7993426570795777	0.501420800840402	1.1055245487385132	0.3679402028112645	0.17273839718034104	0.37789002072749617	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3158-1	0.0	0.0	0.20808020246828116	0.14117902170511704	0.0	0.0	0.5903701540708292	0.0	0.22154799155810873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3930350194155768	0.23746092722292428	0.0	0.263875732577862	0.0	0.8287777933707503	0.0	0.21082023683990786	0.0	0.0	0.0	0.20405305035555665	0.0	0.0	0.43432558018544637	0.0	0.0	0.0	0.2150050782011668	0.0	0.1426121011110283	0.2990734704958778	0.0	0.0	0.0	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3158-2	0.0	0.0	0.0	0.269764485264244	0.0	0.0	0.0	0.0	0.22154799155810873	0.0	0.0	0.43752604973224035	0.0	0.0	0.0	0.0	0.2098600703152899	0.0	0.0	0.0	0.23574298759347367	0.0	0.3470215433540837	0.21082023683990786	0.2792704038317695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19626206529448384	0.0	0.0	0.0
hsa-mir-3159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23574298759347367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43432558018544637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3160-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38616089765169065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10563114931862115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3160-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3161	0.0	0.0	1.060772354677066	0.0	0.0	0.8628219115435687	0.0	2.0186323939120876	0.0	0.0	0.0	0.0	0.0	0.3995178459486956	0.7363381739513863	0.0	0.0	0.0	0.0	1.0025217896811633	0.0	0.0	0.0	0.557815894466426	1.319077978533809	0.30034633647576053	0.6826748666940081	0.0	0.0	0.48639516879080397	0.0	0.0	0.0	0.8702700164929953	1.0874343265253847	0.0	0.0	0.9421706572361788	0.0	0.0	0.0	0.0	1.1240673674706136	0.0	0.42244723575564075
